,id,title,popularity,overview,popularity,vote_average,vote_count
1625,1087192,How to Train Your Dragon,25.045,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",25.045,0.0,0
1626,1376704,Buy Now! The Shopping Conspiracy,41.395,This subversive documentary unpacks the tricks brands use to keep their customers consuming — and the real impact they have on our lives and the world.,41.395,5.9,5
1627,245312,,67.729,A retired professor gets a new lease on life when a private investigator hires him to go undercover inside a San Francisco retirement home.,67.729,0.0,0
1628,213611,,56.442,"Discover the stories beneath the surface of the water in this stunning nature documentary series, which explores each of the Earth's five oceans.",56.442,10.0,2
1629,222766,,1010.461,"An unrivalled and highly elusive lone assassin, the Jackal, makes his living carrying out hits for the highest fee. But following his latest kill, he meets his match in a tenacious British intelligence officer who starts to track down the Jackal in a thrilling cat-and-mouse chase across Europe, leaving destruction in its wake.",1010.461,8.0,52
1630,1241982,Moana 2,459.899,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",459.899,9.5,1
1631,194764,,589.698,"With the city in peril following the seawall's collapse, Oswald ""Oz"" Cobb seeks to fill the power vacuum left by the death of Carmine Falcone and finally give his mother Francis the life he's always promised. But first, Oz must confront his enemies and his own demoralizing reputation as ""the Penguin.""",589.698,8.5,495
1632,882598,Smile,265.265,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",265.265,6.7,3212
1633,153312,,980.671,"Just after he is released from prison after 25 years, New York mafia capo Dwight “The General” Manfredi is unceremoniously exiled by his boss to set up shop in Tulsa, Okla. Realizing that his mob family may not have his best interests in mind, Dwight slowly builds a “crew” from a group of unlikely characters, to help him establish a new criminal empire in a place that to him might as well be another planet.",980.671,8.4,1912
1634,73982,,58.496,"Twin brothers Guan Hongfeng and Guan Hongyu find themselves caught up in a brutal massacre that destroyed their family. As they face off against a shadowy criminal organization, they join forces with others to uncover the truth behind the 213 massacre.",58.496,8.417,36
1635,1171640,GTMAX,46.236,"When a notorious gang of bikers recruits her brother for a heist, a former motocross champion must face her deepest fears to keep her family safe.",46.236,8.1,5
1636,1100782,Smile 2,850.72,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",850.72,6.9,448
1637,1290486,The Merry Gentlemen,72.387,"To save her parents' small-town nightclub, a Broadway dancer stages an all-male, Christmas-themed revue — and meets a guy with all the right moves.",72.387,6.147,17
1638,402431,Wicked,927.236,"Elphaba, an ostracized but defiant girl born with green skin, and Galinda, a privileged aristocrat born popular, become extremely unlikely friends in the magical Land of Oz. As the two girls struggle with their opposing personalities, their friendship is tested as both begin to fulfil their destinies as Glinda the Good and The Wicked Witch of the West.",927.236,7.5,30
1639,974453,Absolution,49.518,"An aging ex-boxer gangster working as muscle for a Boston crime boss receives an upsetting diagnosis.  Despite a faltering memory, he attempts to rectify the sins of his past and reconnect with his estranged children. He is determined to leave a positive legacy for his grandson, but the criminal underworld isn’t done with him and won’t loosen their grip willingly.",49.518,5.5,20
1640,558449,Gladiator II,1742.5,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",1742.5,6.8,450
1641,212246,,154.704,"Willis Wu, a background character trapped in a police procedural, tries to find his way into the larger story–and along the way discovers secrets about the strange world he inhabits and his family's buried history.",154.704,7.5,11
1642,94605,,1147.869,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",1147.869,8.768,4220
1643,90228,,685.539,"Ten thousand years before the ascension of Paul Atreides, sisters Valya and Tula Harkonnen establish the fabled sect and female order that would become known as the Bene Gesserit to control the future of humankind.",685.539,8.146,41
1644,1087192,How to Train Your Dragon,25.045,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",25.045,0.0,0
1645,1376704,Buy Now! The Shopping Conspiracy,41.395,This subversive documentary unpacks the tricks brands use to keep their customers consuming — and the real impact they have on our lives and the world.,41.395,5.9,5
1646,245312,,67.729,A retired professor gets a new lease on life when a private investigator hires him to go undercover inside a San Francisco retirement home.,67.729,0.0,0
1647,213611,,56.442,"Discover the stories beneath the surface of the water in this stunning nature documentary series, which explores each of the Earth's five oceans.",56.442,10.0,2
1648,222766,,1010.461,"An unrivalled and highly elusive lone assassin, the Jackal, makes his living carrying out hits for the highest fee. But following his latest kill, he meets his match in a tenacious British intelligence officer who starts to track down the Jackal in a thrilling cat-and-mouse chase across Europe, leaving destruction in its wake.",1010.461,8.0,52
1649,1241982,Moana 2,459.899,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",459.899,9.5,1
1650,194764,,589.698,"With the city in peril following the seawall's collapse, Oswald ""Oz"" Cobb seeks to fill the power vacuum left by the death of Carmine Falcone and finally give his mother Francis the life he's always promised. But first, Oz must confront his enemies and his own demoralizing reputation as ""the Penguin.""",589.698,8.5,495
1651,882598,Smile,265.265,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",265.265,6.7,3212
